575.14	0.82229	0.81289
575.2	0.80282	0.79367
575.26	0.78298	0.77407
575.32	0.76308	0.75441
575.38	0.74342	0.73495
575.44	0.72423	0.71596
575.5	0.70571	0.6976
575.56	0.68798	0.68001
575.62	0.67112	0.66327
575.68	0.65512	0.6474
575.74	0.63998	0.63237
575.8	0.6256	0.61811
575.86	0.6119	0.60455
575.92	0.59877	0.59156
575.98	0.5861	0.57903
576.04	0.57378	0.56688
576.1	0.56175	0.55501
576.16	0.54992	0.54335
576.22	0.53827	0.53185
576.28	0.52675	0.52048
576.34	0.51536	0.50921
576.4	0.50407	0.49804
576.46	0.49289	0.48696
576.52	0.4818	0.47596
576.58	0.47082	0.46507
576.64	0.45997	0.45429
576.7	0.44926	0.44367
576.76	0.43875	0.43325
576.82	0.42849	0.42311
576.88	0.41857	0.4133
576.94	0.40905	0.40391
577	0.40004	0.39502
577.06	0.39159	0.38671
577.12	0.38379	0.37904
577.18	0.3767	0.37206
577.24	0.37034	0.3658
577.3	0.36474	0.36028
577.36	0.35989	0.3555
577.42	0.35576	0.35141
577.48	0.35231	0.34797
577.54	0.34946	0.3451
577.6	0.34711	0.34272
577.66	0.34517	0.34073
577.72	0.3435	0.339
577.78	0.34198	0.33742
577.84	0.34048	0.33587
577.9	0.33889	0.33424
577.96	0.3371	0.33243
578.02	0.33504	0.33035
578.08	0.33263	0.32796
578.14	0.32984	0.32521
578.2	0.32666	0.32209
578.26	0.32309	0.31861
578.32	0.31915	0.31476
578.38	0.31486	0.31056
578.44	0.31024	0.30604
578.5	0.30532	0.30121
578.56	0.30012	0.29609
578.62	0.29463	0.29068
578.68	0.28888	0.28499
578.74	0.28287	0.27903
578.8	0.27658	0.2728
578.86	0.27004	0.26632
578.92	0.26325	0.2596
578.98	0.25624	0.25268
579.04	0.24905	0.24558
579.1	0.24172	0.23837
579.16	0.23431	0.23108
579.22	0.22688	0.22379
579.28	0.2195	0.21654
579.34	0.21223	0.20941
579.4	0.20514	0.20245
579.46	0.19827	0.1957
579.52	0.19166	0.18922
579.58	0.18535	0.18302
579.64	0.17937	0.17713
579.7	0.17372	0.17158
579.76	0.16842	0.16637
579.82	0.16346	0.1615
579.88	0.15885	0.15696
579.94	0.15457	0.15276
580	0.15062	0.14888
580.06	0.14698	0.1453
580.12	0.14364	0.14201
580.18	0.14059	0.139
580.24	0.1378	0.13625
580.3	0.13525	0.13374
580.36	0.13293	0.13144
580.42	0.13081	0.12934
580.48	0.12887	0.12742
580.54	0.12709	0.12565
580.6	0.12544	0.12402
580.66	0.1239	0.12249
580.72	0.12245	0.12105
580.78	0.12107	0.11968
580.84	0.11972	0.11835
580.9	0.11841	0.11704
580.96	0.1171	0.11575
581.02	0.11579	0.11445
581.08	0.11447	0.11314
581.14	0.11314	0.11182
581.2	0.1118	0.11049
581.26	0.11045	0.10916
581.32	0.10911	0.10783
581.38	0.1078	0.10653
581.44	0.10652	0.10526
581.5	0.10529	0.10404
581.56	0.10413	0.10288
581.62	0.10303	0.10179
581.68	0.10202	0.10078
581.74	0.10108	0.099843
581.8	0.10022	0.098988
581.86	0.099436	0.098209
581.92	0.098719	0.097498
581.98	0.098062	0.096848
582.04	0.097457	0.096252
582.1	0.096898	0.095703
582.16	0.09638	0.095197
582.22	0.095904	0.094731
582.28	0.09547	0.094306
582.34	0.095082	0.093926
582.4	0.094748	0.093597
582.46	0.094476	0.093325
582.52	0.094273	0.09312
582.58	0.094148	0.09299
582.64	0.094108	0.092941
582.7	0.094159	0.092981
582.76	0.094304	0.093113
582.82	0.094546	0.093338
582.88	0.094881	0.093654
582.94	0.095306	0.094056
583	0.095811	0.094534
583.06	0.096384	0.095076
583.12	0.097009	0.095666
583.18	0.097664	0.096284
583.24	0.098326	0.096906
583.3	0.098968	0.097507
583.36	0.09956	0.09806
583.42	0.10007	0.098537
583.48	0.10048	0.098911
583.54	0.10075	0.099156
583.6	0.10086	0.099252
583.66	0.1008	0.099181
583.72	0.10055	0.098931
583.78	0.10011	0.098499
583.84	0.099483	0.097886
583.9	0.098677	0.0971
583.96	0.097707	0.096157
584.02	0.096596	0.095075
584.08	0.095367	0.093878
584.14	0.094046	0.092591
584.2	0.09266	0.091239
584.26	0.091236	0.089849
584.32	0.089797	0.088444
584.38	0.088367	0.087047
584.44	0.086967	0.085679
584.5	0.085613	0.084356
584.56	0.084321	0.083094
584.62	0.083103	0.081902
584.68	0.081968	0.08079
584.74	0.080922	0.079764
584.8	0.079968	0.078827
584.86	0.079107	0.07798
584.92	0.078339	0.077222
584.98	0.07766	0.07655
585.05	0.077067	0.075963
585.11	0.076555	0.075454
585.17	0.076119	0.07502
585.23	0.075755	0.074655
585.29	0.075457	0.074354
585.35	0.075219	0.074112
585.41	0.075037	0.073923
585.47	0.074904	0.073781
585.53	0.074814	0.07368
585.59	0.074757	0.073614
585.65	0.074727	0.073576
585.71	0.074712	0.073557
585.77	0.074704	0.073551
585.83	0.074692	0.073547
585.89	0.074667	0.073537
585.95	0.074622	0.073513
586.01	0.07455	0.073466
586.07	0.074444	0.073389
586.13	0.074303	0.073274
586.19	0.074121	0.073117
586.25	0.073899	0.072914
586.31	0.073634	0.072662
586.37	0.073328	0.072362
586.43	0.07298	0.072015
586.49	0.072591	0.071623
586.55	0.072166	0.07119
586.61	0.071706	0.070722
586.67	0.071218	0.070225
586.73	0.070707	0.069704
586.79	0.070179	0.069167
586.85	0.06964	0.06862
586.91	0.069098	0.06807
586.97	0.06856	0.067523
587.03	0.06803	0.066984
587.09	0.067514	0.066459
587.15	0.067016	0.065951
587.21	0.066538	0.065464
587.27	0.066082	0.065001
587.33	0.065649	0.064561
587.39	0.06524	0.064146
587.45	0.064852	0.063754
587.51	0.064485	0.063383
587.57	0.064135	0.063028
587.63	0.063799	0.062686
587.69	0.063469	0.062351
587.75	0.063141	0.062017
587.81	0.062806	0.061678
587.87	0.062458	0.061328
587.93	0.062089	0.060962
587.99	0.061693	0.060573
588.05	0.061264	0.060158
588.11	0.060801	0.059715
588.17	0.060301	0.059242
588.23	0.059767	0.058741
588.29	0.0592	0.058212
588.35	0.058607	0.057658
588.41	0.057992	0.057084
588.47	0.057362	0.056493
588.53	0.056722	0.055888
588.59	0.056079	0.055275
588.65	0.055436	0.054656
588.71	0.054796	0.054035
588.77	0.054159	0.053412
588.83	0.053525	0.052788
588.89	0.052892	0.052164
588.95	0.052256	0.051537
589.01	0.051614	0.050906
589.07	0.050962	0.050269
589.13	0.050296	0.049622
589.19	0.049615	0.048965
589.25	0.048919	0.048295
589.31	0.048208	0.047614
589.37	0.047486	0.046923
589.43	0.046758	0.046225
589.49	0.04603	0.045527
589.55	0.045309	0.044834
589.61	0.044603	0.044153
589.67	0.043919	0.043491
589.73	0.043266	0.042855
589.79	0.042648	0.04225
589.85	0.042071	0.041682
589.91	0.041539	0.041154
589.97	0.041053	0.04067
590.03	0.040614	0.04023
590.09	0.040222	0.039834
590.15	0.039875	0.039482
590.21	0.03957	0.039171
590.27	0.039304	0.038899
590.33	0.039074	0.038664
590.39	0.038875	0.038461
590.45	0.038706	0.038288
590.51	0.038562	0.038142
590.57	0.038442	0.038019
590.63	0.038343	0.037918
590.69	0.038262	0.037835
590.75	0.038198	0.037768
